filename	TGT	OTH	prev_phone	next_phone	TGT_item	OTH_item	X_item	TGT_first	speaker_tgt_oth	speaker_x
EN1351	ʃ	m	ʌ	b	3522	4564	3524	True	188	4926
EN1352	ʃ	m	ʌ	b	3522	4564	3524	False	188	4926
EN1353	ʃ	m	d	ɪ	1192	1151	1191	True	4926	8193
EN1354	ʃ	m	d	ɪ	1192	1151	1191	False	4926	8193
EN1355	n	s	ɪ	t	3804	3592	2833	True	3851	8193
EN1356	n	s	ɪ	t	3804	3592	2833	False	3851	8193
EN1357	n	s	ʌ	b	3521	3590	3523	True	188	8193
EN1358	n	s	ʌ	b	3521	3590	3523	False	188	8193
EN1359	n	s	ɪ	ɪ	2503	2180	2157	True	8824	6509
EN1360	n	s	ɪ	ɪ	2503	2180	2157	False	8824	6509
EN1361	s	n	ɪ	t	3592	3804	2853	True	3851	5189
EN1362	s	n	ɪ	t	3592	3804	2853	False	3851	5189
EN1363	s	n	ʌ	b	3590	3521	3591	True	188	4926
EN1364	s	n	ʌ	b	3590	3521	3591	False	188	4926
EN1365	s	n	ɪ	ɪ	2180	2503	4504	True	8824	1571
EN1366	s	n	ɪ	ɪ	2180	2503	4504	False	8824	1571
EN1367	ŋ	s	ɪ	t	3121	4059	2444	True	188	5189
EN1368	ŋ	s	ɪ	t	3121	4059	2444	False	188	5189
EN1369	ŋ	s	ɪ	ɛ	3260	4577	2440	True	188	2294
EN1370	ŋ	s	ɪ	ɛ	3260	4577	2440	False	188	2294
EN1371	ŋ	s	æ	k	2269	2855	2267	True	8193	3347
EN1372	ŋ	s	æ	k	2269	2855	2267	False	8193	3347
EN1373	s	ŋ	ɪ	t	4059	3121	2853	True	188	5189
EN1374	s	ŋ	ɪ	t	4059	3121	2853	False	188	5189
EN1375	s	ŋ	ɪ	ɛ	4577	3260	2060	True	188	1571
EN1376	s	ŋ	ɪ	ɛ	4577	3260	2060	False	188	1571
EN1377	s	ŋ	æ	k	2855	2269	2857	True	8193	6509
EN1378	s	ŋ	æ	k	2855	2269	2857	False	8193	6509
EN1379	s	w	k	ɪ	2766	2785	2768	True	8824	5189
EN1380	s	w	k	ɪ	2766	2785	2768	False	8824	5189
EN1381	w	s	k	ɪ	2785	2766	2582	True	8824	8193
EN1382	w	s	k	ɪ	2785	2766	2582	False	8824	8193
EN1383	w	s	t	ɛ	1219	2567	1316	True	1571	4926
EN1384	w	s	t	ɛ	1219	2567	1316	False	1571	4926
EN1385	ɑ	ɪ	k	t	4599	4600	18	True	188	6509
EN1386	ɑ	ɪ	k	t	4599	4600	18	False	188	6509
EN1387	ɑ	ɪ	s	f	97	3349	99	True	4926	2294
EN1388	ɑ	ɪ	s	f	97	3349	99	False	4926	2294
EN1389	ɪ	ɑ	k	t	4600	4599	1917	True	188	5802
EN1390	ɪ	ɑ	k	t	4600	4599	1917	False	188	5802
EN1391	ɪ	ɑ	s	f	3349	97	3785	True	4926	188
EN1392	ɪ	ɑ	s	f	3349	97	3785	False	4926	188
EN1393	b	t	s	æ	3012	4230	3013	True	8824	188
EN1394	b	t	s	æ	3012	4230	3013	False	8824	188
EN1395	t	b	ʌ	dʒ	2072	2071	2074	True	1571	3347
EN1396	t	b	ʌ	dʒ	2072	2071	2074	False	1571	3347
EN1397	t	b	s	æ	4230	3012	4818	True	8824	1571
EN1398	t	b	s	æ	4230	3012	4818	False	8824	1571
EN1399	b	w	z	ɪ	2078	2920	1978	True	1571	8193
EN1400	b	w	z	ɪ	2078	2920	1978	False	1571	8193
EN1401	b	w	z	ɛ	794	1638	633	True	188	5189
EN1402	b	w	z	ɛ	794	1638	633	False	188	5189
EN1403	w	b	z	ɪ	2920	2078	2921	True	1571	6509
EN1404	w	b	z	ɪ	2920	2078	2921	False	1571	6509
EN1405	w	b	z	ʌ	4669	4666	2907	True	1571	8824
EN1406	w	b	z	ʌ	4669	4666	2907	False	1571	8824
EN1407	w	b	z	ɛ	1638	794	793	True	188	4926
EN1408	w	b	z	ɛ	1638	794	793	False	188	4926
EN1409	tʃ	l	z	ɛ	634	2144	636	True	5189	2294
EN1410	tʃ	l	z	ɛ	634	2144	636	False	5189	2294
EN1411	tʃ	l	ɪ	s	819	861	821	True	8193	3347
EN1412	tʃ	l	ɪ	s	819	861	821	False	8193	3347
EN1413	l	tʃ	z	ɛ	2144	634	1596	True	5189	3347
EN1414	l	tʃ	z	ɛ	2144	634	1596	False	5189	3347
EN1415	ð	h	v	æ	4731	4732	4747	True	188	1571
EN1416	ð	h	v	æ	4731	4732	4747	False	188	1571
EN1417	ð	h	z	æ	3930	3931	2208	True	8824	5802
EN1418	ð	h	z	æ	3930	3931	2208	False	8824	5802
EN1419	h	ð	v	æ	4732	4731	4735	True	188	8193
EN1420	h	ð	v	æ	4732	4731	4735	False	188	8193
EN1421	h	ð	z	æ	3931	3930	2323	True	8824	1571
EN1422	h	ð	z	æ	3931	3930	2323	False	8824	1571
EN1423	ð	k	z	æ	3930	4739	2208	True	8824	5802
EN1424	ð	k	z	æ	3930	4739	2208	False	8824	5802
EN1425	ð	k	s	æ	4269	2705	3185	True	6895	1571
EN1426	ð	k	s	æ	4269	2705	3185	False	6895	1571
EN1427	k	ð	z	æ	4739	3930	4741	True	8824	8193
EN1428	k	ð	z	æ	4739	3930	4741	False	8824	8193
EN1429	k	ð	s	æ	2705	4269	4270	True	6895	511
EN1430	k	ð	s	æ	2705	4269	4270	False	6895	511
EN1431	ð	ɹ	s	æ	4271	2626	3185	True	2294	1571
EN1432	ð	ɹ	s	æ	4271	2626	3185	False	2294	1571
EN1433	ɹ	ð	s	æ	2626	4271	2627	True	2294	8824
EN1434	ɹ	ð	s	æ	2626	4271	2627	False	2294	8824
EN1435	ɹ	ð	p	ɛ	4795	4794	4798	True	5802	6509
EN1436	ɹ	ð	p	ɛ	4795	4794	4798	False	5802	6509
EN1437	ð	w	t	ɛ	4516	1837	4719	True	3347	4926
EN1438	ð	w	t	ɛ	4516	1837	4719	False	3347	4926
EN1439	ð	w	v	ɛ	4728	4039	2341	True	188	8193
EN1440	ð	w	v	ɛ	4728	4039	2341	False	188	8193
EN1441	ð	w	z	ɛ	2372	1638	926	True	188	5802
EN1442	ð	w	z	ɛ	2372	1638	926	False	188	5802
EN1443	w	ð	t	ɛ	1837	4516	1219	True	3347	1571
EN1444	w	ð	t	ɛ	1837	4516	1219	False	3347	1571
EN1445	w	ð	v	ɛ	4039	4728	2687	True	188	3851
EN1446	w	ð	v	ɛ	4039	4728	2687	False	188	3851
EN1447	w	ð	z	ɛ	1638	2372	793	True	188	4926
EN1448	w	ð	z	ɛ	1638	2372	793	False	188	4926
EN1449	ɛ	i	b	s	4892	4893	1862	True	1571	3851
EN1450	ɛ	i	b	s	4892	4893	1862	False	1571	3851
EN1451	i	ɛ	b	s	4893	4892	1923	True	1571	2741
EN1452	i	ɛ	b	s	4893	4892	1923	False	1571	2741
EN1453	i	ɛ	b	d	1095	452	4889	True	188	6895
EN1454	i	ɛ	b	d	1095	452	4889	False	188	6895
EN1455	ɛ	t	s	ʃ	2395	2396	2397	True	3851	6509
EN1456	ɛ	t	s	ʃ	2395	2396	2397	False	3851	6509
EN1457	ɛ	t	s	p	4903	4907	4305	True	511	6509
EN1458	ɛ	t	s	p	4903	4907	4305	False	511	6509
EN1459	t	ɛ	s	k	540	1086	541	True	1571	5189
EN1460	t	ɛ	s	k	540	1086	541	False	1571	5189
EN1461	i	k	s	ð	345	4951	4952	True	4926	5189
EN1462	i	k	s	ð	345	4951	4952	False	4926	5189
EN1463	i	k	s	t	4954	4955	341	True	1571	4926
EN1464	i	k	s	t	4954	4955	341	False	1571	4926
EN1465	k	i	s	ɪ	712	694	713	True	5189	2741
EN1466	k	i	s	ɪ	712	694	713	False	5189	2741
EN1467	k	i	s	ð	4951	345	4953	True	4926	1571
EN1468	k	i	s	ð	4951	345	4953	False	4926	1571
EN1469	k	i	s	t	4955	4954	1403	True	1571	5189
EN1470	k	i	s	t	4955	4954	1403	False	1571	5189
EN1471	i	t	s	k	4999	1933	179	True	3851	6509
EN1472	i	t	s	k	4999	1933	179	False	3851	6509
EN1473	t	i	s	ɪ	4541	963	1342	True	3851	1571
EN1474	t	i	s	ɪ	4541	963	1342	False	3851	1571
EN1475	t	i	ʃ	h	4987	4985	4991	True	8193	4926
EN1476	t	i	ʃ	h	4987	4985	4991	False	8193	4926
EN1477	t	i	s	k	1933	4999	540	True	3851	1571
EN1478	t	i	s	k	1933	4999	540	False	3851	1571
EN1479	i	u	h	s	2647	2648	2649	True	8193	4926
EN1480	i	u	h	s	2647	2648	2649	False	8193	4926
EN1481	i	u	h	k	2651	2652	2653	True	3347	8193
EN1482	i	u	h	k	2651	2652	2653	False	3347	8193
EN1483	i	u	t	ɡ	5017	5018	5019	True	3347	3851
EN1484	i	u	t	ɡ	5017	5018	5019	False	3347	3851
EN1485	u	i	h	s	2648	2647	2650	True	8193	2741
EN1486	u	i	h	s	2648	2647	2650	False	8193	2741
EN1487	k	ɹ	ɑ	t	3440	3272	3438	True	4926	5802
EN1488	k	ɹ	ɑ	t	3440	3272	3438	False	4926	5802
EN1489	k	ɹ	ɛ	s	5034	5037	5038	True	1571	6509
EN1490	k	ɹ	ɛ	s	5034	5037	5038	False	1571	6509
EN1491	k	ɹ	z	ʌ	2661	2679	2660	True	8193	2294
EN1492	k	ɹ	z	ʌ	2661	2679	2660	False	8193	2294
EN1493	ɹ	k	ɑ	t	3272	3440	3960	True	4926	8193
EN1494	ɹ	k	ɑ	t	3272	3440	3960	False	4926	8193
EN1495	ɹ	k	ɛ	s	5037	5034	5039	True	1571	8193
EN1496	ɹ	k	ɛ	s	5037	5034	5039	False	1571	8193
EN1497	ɹ	k	z	ʌ	2679	2661	2678	True	8193	2294
EN1498	ɹ	k	z	ʌ	2679	2661	2678	False	8193	2294
EN1499	w	n	s	ʌ	2658	5218	2657	True	6509	3347
EN1500	w	n	s	ʌ	2658	5218	2657	False	6509	3347
EN1501	w	n	z	ɛ	916	1373	793	True	5189	4926
EN1502	w	n	z	ɛ	916	1373	793	False	5189	4926
EN1503	w	n	d	ɑ	4400	5222	4117	True	3851	3347
EN1504	w	n	d	ɑ	4400	5222	4117	False	3851	3347
EN1505	n	w	s	ʌ	5218	2658	5219	True	6509	2294
EN1506	n	w	s	ʌ	5218	2658	5219	False	6509	2294
EN1507	n	w	d	ɑ	5222	4400	4156	True	3851	5802
EN1508	n	w	d	ɑ	5222	4400	4156	False	3851	5802
EN1509	p	ɹ	ɑ	t	3267	3960	3953	True	8193	6895
EN1510	p	ɹ	ɑ	t	3267	3960	3953	False	8193	6895
EN1511	p	ɹ	ɛ	s	5240	5242	5244	True	2741	2294
EN1512	p	ɹ	ɛ	s	5240	5242	5244	False	2741	2294
EN1513	p	ɹ	z	æ	2054	5238	2052	True	4926	2294
EN1514	p	ɹ	z	æ	2054	5238	2052	False	4926	2294
EN1515	ɹ	p	ɛ	s	5242	5240	5037	True	2741	1571
EN1516	ɹ	p	ɛ	s	5242	5240	5037	False	2741	1571
EN1517	ɹ	p	z	æ	5238	2054	5239	True	4926	5189
EN1518	ɹ	p	z	æ	5238	2054	5239	False	4926	5189
EN1519	s	p	ɛ	t	5064	5253	5313	True	1571	5802
EN1520	s	p	ɛ	t	5064	5253	5313	False	1571	5802
EN1521	s	p	ʌ	t	2891	4422	4058	True	8193	5802
EN1522	s	p	ʌ	t	2891	4422	4058	False	8193	5802
EN1523	p	z	ɪ	s	879	2205	1673	True	8193	188
EN1524	p	z	ɪ	s	879	2205	1673	False	8193	188
EN1525	z	p	ɪ	s	2205	879	2309	True	8193	188
EN1526	z	p	ɪ	s	2205	879	2309	False	8193	188
EN1527	z	p	æ	s	3032	3808	3034	True	511	2741
EN1528	z	p	æ	s	3032	3808	3034	False	511	2741
EN1529	ɹ	s	ɛ	k	5316	5317	4576	True	2294	6509
EN1530	ɹ	s	ɛ	k	5316	5317	4576	False	2294	6509
EN1531	ɹ	s	k	ɪ	5295	2768	3981	True	5189	6509
EN1532	ɹ	s	k	ɪ	5295	2768	3981	False	5189	6509
EN1533	s	ɹ	ɛ	k	5317	5316	5318	True	2294	1571
EN1534	s	ɹ	ɛ	k	5317	5316	5318	False	2294	1571
EN1535	s	ɹ	k	ɪ	2768	5295	2766	True	5189	8824
EN1536	s	ɹ	k	ɪ	2768	5295	2766	False	5189	8824
EN1537	v	s	ɪ	t	4450	4059	2905	True	188	4926
EN1538	v	s	ɪ	t	4450	4059	2905	False	188	4926
EN1539	s	z	æ	k	5506	5507	2855	True	1571	8193
EN1540	s	z	æ	k	5506	5507	2855	False	1571	8193
EN1541	z	s	æ	k	5507	5506	5508	True	1571	511
EN1542	z	s	æ	k	5507	5506	5508	False	1571	511
EN1543	z	s	ɪ	ɪ	3542	4504	4297	True	1571	4926
EN1544	z	s	ɪ	ɪ	3542	4504	4297	False	1571	4926
EN1545	v	z	æ	b	5514	5515	5462	True	4926	2741
EN1546	v	z	æ	b	5514	5515	5462	False	4926	2741
EN1547	v	z	ɪ	h	2371	2927	2370	True	4926	188
EN1548	v	z	ɪ	h	2371	2927	2370	False	4926	188
EN1549	z	v	æ	b	5515	5514	5516	True	4926	8193
EN1550	z	v	æ	b	5515	5514	5516	False	4926	8193
EN1551	z	v	ɪ	h	2927	2371	2376	True	4926	8193
EN1552	z	v	ɪ	h	2927	2371	2376	False	4926	8193
EN1553	tʃ	v	ʌ	p	2197	2198	2199	True	3347	1571
EN1554	tʃ	v	ʌ	p	2197	2198	2199	False	3347	1571
EN1555	v	tʃ	ʌ	k	4489	4488	4061	True	3851	6509
EN1556	v	tʃ	ʌ	k	4489	4488	4061	False	3851	6509
EN1557	i	s	t	h	4957	4958	5613	True	8193	6895
EN1558	i	s	t	h	4957	4958	5613	False	8193	6895
EN1559	p	w	d	ɑ	3772	5776	3770	True	188	511
EN1560	p	w	d	ɑ	3772	5776	3770	False	188	511
EN1561	p	w	v	ɛ	2556	2687	3324	True	3851	1571
EN1562	p	w	v	ɛ	2556	2687	3324	False	3851	1571
EN1563	w	p	s	ɑ	4105	4428	4110	True	2741	8193
EN1564	w	p	s	ɑ	4105	4428	4110	False	2741	8193
EN1565	s	t	k	f	4978	4130	5696	True	5189	188
EN1566	s	t	k	f	4978	4130	5696	False	5189	188
EN1567	s	t	ɪ	ɡ	5419	5804	5421	True	511	2294
EN1568	s	t	ɪ	ɡ	5419	5804	5421	False	511	2294
EN1569	s	t	k	ɪ	2766	4050	2768	True	8824	5189
EN1570	s	t	k	ɪ	2766	4050	2768	False	8824	5189
EN1571	t	s	k	f	4130	4978	4127	True	5189	6895
EN1572	t	s	k	f	4130	4978	4127	False	5189	6895
EN1573	t	s	k	ɪ	4050	2766	2571	True	8824	3347
EN1574	t	s	k	ɪ	4050	2766	2571	False	8824	3347
EN1575	w	z	d	ɪ	1822	1233	3611	True	5802	8193
EN1576	w	z	d	ɪ	1822	1233	3611	False	5802	8193
EN1577	z	w	d	ɪ	1233	1822	2097	True	5802	4926
EN1578	z	w	d	ɪ	1233	1822	2097	False	5802	4926
EN1579	z	w	v	ɪ	2311	3029	2587	True	8824	5189
EN1580	z	w	v	ɪ	2311	3029	2587	False	8824	5189
EN1581	z	w	d	ʌ	4063	5821	4065	True	6895	2294
EN1582	z	w	d	ʌ	4063	5821	4065	False	6895	2294
EN1583	oʊ	ɑ	k	s	1886	1852	1887	True	2294	8193
EN1584	oʊ	ɑ	k	s	1886	1852	1887	False	2294	8193
EN1585	æ	oʊ	k	s	1906	1887	1912	True	8193	5802
EN1586	æ	oʊ	k	s	1906	1887	1912	False	8193	5802
EN1587	oʊ	æ	k	s	1887	1906	1886	True	8193	2294
EN1588	oʊ	æ	k	s	1887	1906	1886	False	8193	2294
EN1589	ʌ	ɛ	b	t	251	252	239	True	6509	1571
EN1590	ʌ	ɛ	b	t	251	252	239	False	6509	1571
EN1591	ɛ	ʌ	b	t	252	251	1099	True	6509	2294
EN1592	ɛ	ʌ	b	t	252	251	1099	False	6509	2294
EN1593	p	d	æ	s	2046	2972	2047	True	3347	6509
EN1594	p	d	æ	s	2046	2972	2047	False	3347	6509
EN1595	p	h	d	ɑ	3770	3769	3772	True	511	188
EN1596	p	h	d	ɑ	3770	3769	3772	False	511	188
EN1597	l	n	ɪ	ɪ	2489	2355	2426	True	5802	3851
EN1598	l	n	ɪ	ɪ	2489	2355	2426	False	5802	3851
EN1599	n	l	ɪ	s	870	862	2698	True	6509	1571
EN1600	n	l	ɪ	s	870	862	2698	False	6509	1571
EN1601	ŋ	z	ɪ	h	2360	2927	2359	True	4926	5189
EN1602	ŋ	z	ɪ	h	2360	2927	2359	False	4926	5189
EN1603	s	ʊ	k	k	1761	1762	1763	True	6895	4926
EN1604	s	ʊ	k	k	1761	1762	1763	False	6895	4926
EN1605	ʊ	s	k	k	1762	1761	1764	True	6895	6509
EN1606	ʊ	s	k	k	1762	1761	1764	False	6895	6509
EN1607	b	ɹ	d	ɛ	2975	3884	2083	True	5189	2294
EN1608	b	ɹ	d	ɛ	2975	3884	2083	False	5189	2294
EN1609	p	tʃ	z	ɑ	2554	3061	2272	True	3347	1571
EN1610	p	tʃ	z	ɑ	2554	3061	2272	False	3347	1571
EN1611	h	l	z	ɛ	841	2144	842	True	5189	4926
EN1612	h	l	z	ɛ	841	2144	842	False	5189	4926
EN1613	h	l	s	ɪ	687	716	688	True	8193	6509
EN1614	h	l	s	ɪ	687	716	688	False	8193	6509
EN1615	h	n	z	ɛ	841	1373	842	True	5189	4926
EN1616	h	n	z	ɛ	841	1373	842	False	5189	4926
EN1617	t	ŋ	ɑ	ɡ	4412	4411	4414	True	1571	4926
EN1618	t	ŋ	ɑ	ɡ	4412	4411	4414	False	1571	4926
EN1619	h	ð	v	ɛ	3333	4728	3321	True	188	3851
EN1620	h	ð	v	ɛ	3333	4728	3321	False	188	3851
EN1621	i	t	ʃ	h	4985	4987	4988	True	8193	4926
EN1622	i	t	ʃ	h	4985	4987	4988	False	8193	4926
EN1623	v	tʃ	ʌ	p	2198	2197	5557	True	3347	1571
EN1624	v	tʃ	ʌ	p	2198	2197	5557	False	3347	1571
EN1625	s	i	b	t	1107	2590	290	True	5189	1571
EN1626	s	i	b	t	1107	2590	290	False	5189	1571
EN1627	t	ʌ	k	s	1896	1849	1897	True	3851	6509
EN1628	t	ʌ	k	s	1896	1849	1897	False	3851	6509
EN1629	d	f	v	ɪ	938	1315	1313	True	6509	8824
EN1630	d	f	v	ɪ	938	1315	1313	False	6509	8824
EN1631	d	p	æ	s	2972	2046	2067	True	3347	8193
EN1632	d	p	æ	s	2972	2046	2067	False	3347	8193
EN1633	k	m	t	æ	2025	596	598	True	6509	5189
EN1634	k	m	t	æ	2025	596	598	False	6509	5189
EN1635	ɹ	b	d	ɛ	3884	2975	2037	True	5189	6509
EN1636	ɹ	b	d	ɛ	3884	2975	2037	False	5189	6509
EN1637	v	p	ʌ	t	2902	4423	4422	True	2741	8193
EN1638	v	p	ʌ	t	2902	4423	4422	False	2741	8193
EN1639	ɹ	m	d	ɛ	5085	2811	2037	True	3347	6509
EN1640	ɹ	m	d	ɛ	5085	2811	2037	False	3347	6509
EN1641	v	z	ʌ	b	5518	5521	4456	True	6895	3851
EN1642	v	z	ʌ	b	5518	5521	4456	False	6895	3851
EN1643	eɪ	ʌ	k	p	1872	130	1871	True	8193	8824
EN1644	eɪ	ʌ	k	p	1872	130	1871	False	8193	8824
EN1645	d	w	z	ɛ	1021	793	925	True	4926	5802
EN1646	d	w	z	ɛ	1021	793	925	False	4926	5802
EN1647	eɪ	ɪ	k	t	1909	1917	1911	True	5802	4926
EN1648	eɪ	ɪ	k	t	1909	1917	1911	False	5802	4926
EN1649	ɪ	eɪ	k	t	1917	1909	1918	True	5802	5189
EN1650	ɪ	eɪ	k	t	1917	1909	1918	False	5802	5189
EN1651	w	k	z	ɛ	793	1540	916	True	4926	5189
EN1652	w	k	z	ɛ	793	1540	916	False	4926	5189
EN1653	w	m	z	ɛ	1638	1637	916	True	188	5189
EN1654	w	m	z	ɛ	1638	1637	916	False	188	5189
EN1655	n	t	ɪ	h	4029	4068	4030	True	188	8193
EN1656	n	t	ɪ	h	4029	4068	4030	False	188	8193
EN1657	n	v	ɪ	h	4029	2370	4030	True	188	8193
EN1658	n	v	ɪ	h	4029	2370	4030	False	188	8193
EN1659	d	h	v	ɪ	938	2417	1983	True	6509	5189
EN1660	d	h	v	ɪ	938	2417	1983	False	6509	5189
EN1661	h	d	v	ɪ	2417	938	3880	True	6509	3347
EN1662	h	d	v	ɪ	2417	938	3880	False	6509	3347
EN1663	h	l	z	ɪ	4211	4216	2580	True	5802	3347
EN1664	h	l	z	ɪ	4211	4216	2580	False	5802	3347
EN1665	h	n	z	ɑ	2416	3319	2415	True	3347	8193
EN1666	h	n	z	ɑ	2416	3319	2415	False	3347	8193
EN1667	p	w	s	ɑ	4428	4105	4426	True	2741	6895
EN1668	p	w	s	ɑ	4428	4105	4426	False	2741	6895
EN1669	w	p	d	ɑ	5776	3772	4400	True	188	3851
EN1670	w	p	d	ɑ	5776	3772	4400	False	188	3851
EN1671	w	p	v	ɛ	2687	2556	4039	True	3851	188
EN1672	w	p	v	ɛ	2687	2556	4039	False	3851	188
EN1673	w	z	d	ʌ	5821	4063	3433	True	6895	3347
EN1674	w	z	d	ʌ	5821	4063	3433	False	6895	3347
EN1675	i	ɑ	ʃ	k	86	72	87	True	2741	8193
EN1676	i	ɑ	ʃ	k	86	72	87	False	2741	8193
EN1677	oʊ	æ	d	z	191	148	192	True	3347	2294
EN1678	oʊ	æ	d	z	191	148	192	False	3347	2294
EN1679	ʌ	ɪ	d	z	276	1950	1946	True	8824	188
EN1680	ʌ	ɪ	d	z	276	1950	1946	False	8824	188
EN1681	tʃ	ŋ	ɪ	f	3040	3060	2135	True	2294	3347
EN1682	tʃ	ŋ	ɪ	f	3040	3060	2135	False	2294	3347
EN1683	ŋ	tʃ	ɪ	f	3060	3040	3508	True	2294	8824
EN1684	ŋ	tʃ	ɪ	f	3060	3040	3508	False	2294	8824
EN1685	d	k	z	ɛ	1021	1540	925	True	4926	5802
EN1686	d	k	z	ɛ	1021	1540	925	False	4926	5802
EN1687	f	w	z	ɪ	4209	5331	2003	True	5189	6509
EN1688	f	w	z	ɪ	4209	5331	2003	False	5189	6509
EN1689	f	w	z	ɛ	674	916	2128	True	5189	274
EN1690	f	w	z	ɛ	674	916	2128	False	5189	274
EN1691	f	z	v	ɪ	1313	2311	1315	True	8824	6509
EN1692	f	z	v	ɪ	1313	2311	1315	False	8824	6509
EN1693	m	h	d	ɪ	1150	1238	2804	True	5802	3347
EN1694	m	h	d	ɪ	1150	1238	2804	False	5802	3347
EN1695	p	k	z	ɑ	2273	2139	2272	True	5189	1571
EN1696	p	k	z	ɑ	2273	2139	2272	False	5189	1571
EN1697	k	w	z	ɛ	1540	793	1541	True	4926	1571
EN1698	k	w	z	ɛ	1540	793	1541	False	4926	1571
EN1699	ŋ	l	ɪ	h	2757	2756	3176	True	2741	3851
EN1700	ŋ	l	ɪ	h	2757	2756	3176	False	2741	3851
EN1701	m	v	d	ɛ	2037	1831	2811	True	6509	3347
EN1702	m	v	d	ɛ	2037	1831	2811	False	6509	3347
EN1703	m	w	d	ɪ	1150	1822	2804	True	5802	3347
EN1704	m	w	d	ɪ	1150	1822	2804	False	5802	3347
EN1705	m	z	d	ɪ	1150	1233	2804	True	5802	3347
EN1706	m	z	d	ɪ	1150	1233	2804	False	5802	3347
EN1707	v	n	ɪ	h	2370	4029	2371	True	188	4926
EN1708	v	n	ɪ	h	2370	4029	2371	False	188	4926
EN1709	ɹ	t	ɑ	dʒ	4042	4043	4044	True	6895	6509
EN1710	ɹ	t	ɑ	dʒ	4042	4043	4044	False	6895	6509
EN1711	b	ɹ	z	ɪ	1980	4226	4210	True	5189	5802
EN1712	b	ɹ	z	ɪ	1980	4226	4210	False	5189	5802
EN1713	h	d	z	ɛ	842	1021	841	True	4926	5189
EN1714	h	d	z	ɛ	842	1021	841	False	4926	5189
EN1715	ð	m	z	ɛ	2372	1637	3175	True	188	8824
EN1716	ð	m	z	ɛ	2372	1637	3175	False	188	8824
EN1717	l	h	z	ɪ	4216	4211	4217	True	5802	3347
EN1718	l	h	z	ɪ	4216	4211	4217	False	5802	3347
EN1719	n	h	z	ɑ	3319	2416	2843	True	3347	5802
EN1720	n	h	z	ɑ	3319	2416	2843	False	3347	5802
EN1721	l	w	z	ɛ	2144	916	1598	True	5189	5802
EN1722	l	w	z	ɛ	2144	916	1598	False	5189	5802
EN1723	s	w	t	ɛ	2567	1219	4562	True	1571	8824
EN1724	s	w	t	ɛ	2567	1219	4562	False	1571	8824
EN1725	w	s	t	ɪ	2923	1187	4479	True	6509	8824
EN1726	w	s	t	ɪ	2923	1187	4479	False	6509	8824
EN1727	i	k	s	ɪ	694	712	963	True	5189	3851
EN1728	i	k	s	ɪ	694	712	963	False	5189	3851
EN1729	i	t	s	ɪ	963	4541	694	True	3851	5189
EN1730	i	t	s	ɪ	963	4541	694	False	3851	5189
EN1731	n	w	z	ɛ	1373	916	2045	True	5189	8824
EN1732	n	w	z	ɛ	1373	916	2045	False	5189	8824
EN1733	w	z	v	ɪ	3029	2311	3027	True	8824	2741
EN1734	w	z	v	ɪ	3029	2311	3027	False	8824	2741
EN1735	ɑ	eɪ	ʃ	k	72	73	74	True	2741	6509
EN1736	ɑ	eɪ	ʃ	k	72	73	74	False	2741	6509
EN1737	ɑ	i	ʃ	k	72	86	74	True	2741	6509
EN1738	ɑ	i	ʃ	k	72	86	74	False	2741	6509
EN1739	ʌ	oʊ	k	s	1851	1887	1849	True	8193	3851
EN1740	ʌ	oʊ	k	s	1851	1887	1849	False	8193	3851
EN1741	d	tʃ	æ	t	2102	2101	2104	True	1571	8193
EN1742	d	tʃ	æ	t	2102	2101	2104	False	1571	8193
EN1743	k	d	z	ɛ	1540	1021	1541	True	4926	1571
EN1744	k	d	z	ɛ	1540	1021	1541	False	4926	1571
EN1745	w	d	z	ɛ	793	1021	916	True	4926	5189
EN1746	w	d	z	ɛ	793	1021	916	False	4926	5189
EN1747	w	f	z	ɛ	916	674	793	True	5189	4926
EN1748	w	f	z	ɛ	916	674	793	False	5189	4926
EN1749	z	f	v	ɪ	2311	1313	2587	True	8824	5189
EN1750	z	f	v	ɪ	2311	1313	2587	False	8824	5189
EN1751	l	ŋ	ɪ	h	2756	2757	2758	True	2741	8193
EN1752	l	ŋ	ɪ	h	2756	2757	2758	False	2741	8193
EN1753	ɹ	t	ɑ	f	4167	4171	4190	True	8193	4926
EN1754	ɹ	t	ɑ	f	4167	4171	4190	False	8193	4926
EN1755	ɹ	b	z	ɪ	4226	1980	4225	True	5189	3851
EN1756	ɹ	b	z	ɪ	4226	1980	4225	False	5189	3851
EN1757	d	h	z	ɛ	1021	842	925	True	4926	5802
EN1758	d	h	z	ɛ	1021	842	925	False	4926	5802
EN1759	w	l	z	ɛ	916	2144	793	True	5189	4926
EN1760	w	l	z	ɛ	916	2144	793	False	5189	4926
EN1761	ɡ	n	ɪ	z	4528	3836	4324	True	8824	4926
EN1762	ɡ	n	ɪ	z	4528	3836	4324	False	8824	4926
EN1763	s	w	t	ɪ	1187	2923	2520	True	6509	5802
EN1764	s	w	t	ɪ	1187	2923	2520	False	6509	5802
EN1765	s	v	ʌ	k	4051	4593	4053	True	5802	8193
EN1766	s	v	ʌ	k	4051	4593	4053	False	5802	8193
EN1767	s	z	ɪ	ɪ	4504	3542	2180	True	1571	8824
EN1768	s	z	ɪ	ɪ	4504	3542	2180	False	1571	8824
EN1769	s	i	t	h	4958	4957	4960	True	8193	5189
EN1770	s	i	t	h	4958	4957	4960	False	8193	5189
